{{0.000000,0.000000e+00,0,0,0,1.581574e+02,0.000000e+00,2.124749e+02,0.000000e+00,0,0,0,7.727984e+02,0.000000e+00,1.144256e+03,9.309558e+02}
,{4.595000e+00,1.659552e+00,206,219,228,1.598395e+02,-1.872541e+02,2.124749e+02,1.020126e+02,206,219,228,7.547329e+02,-8.905649e+02,1.144256e+03,-1.632467e+02}
,{24.859880,2.042496e+00,211,226,235,2.026087e+02,-2.257955e+02,2.124749e+02,1.532205e+01,215,223,232,8.511265e+02,-9.911068e+02,1.144256e+03,-1.631671e+02}
,{4.559588e+01,1.837882e+00,232,244,253,2.314710e+02,-2.497557e+02,2.124749e+02,4.013657e+01,235,244,253,8.584547e+02,-1.003503e+03,1.144256e+03,-1.633329e+02}
,{6.901014e+01,1.570996e+00,234,244,257,2.130127e+02,-2.397858e+02,2.124749e+02,2.866300e+01,234,246,256,8.585763e+02,-9.950304e+02,1.144256e+03,-1.632272e+02}
,{1.082101e+02,1.454740e+00,236,249,257,2.064056e+02,-2.366837e+02,2.124749e+02,1.243059e+01,238,251,258,8.532353e+02,-9.861939e+02,1.144256e+03,-1.632368e+02}
,{1.512083e+02,1.440240e+00,238,247,261,2.112781e+02,-2.405399e+02,2.124749e+02,1.143203e+01,238,251,258,8.562675e+02,-9.902243e+02,1.144256e+03,-1.632186e+02}
,{2.028362e+02,1.666826e+00,238,250,259,2.098617e+02,-2.404164e+02,2.124749e+02,8.300505e+00,239,252,258,8.560116e+02,-9.886677e+02,1.144256e+03,-1.632109e+02}
,{2.647536e+02,1.384658e+00,240,253,262,2.109512e+02,-2.425372e+02,2.124749e+02,8.478112e+00,240,250,260,8.562832e+02,-9.878599e+02,1.144256e+03,-1.631627e+02}
,{3.266709e+02,2.536787e+00,241,251,260,2.063019e+02,-2.402637e+02,2.124749e+02,5.529978e+00,239,251,263,8.569270e+02,-9.860810e+02,1.144256e+03,-1.631158e+02}
,{3.885883e+02,1.598523e+00,241,253,261,2.063190e+02,-2.408023e+02,2.124749e+02,6.263419e+00,240,253,260,8.571302e+02,-9.857882e+02,1.144256e+03,-1.631413e+02}
,{4.505057e+02,1.469621e+00,242,254,261,2.097941e+02,-2.441941e+02,2.124749e+02,4.311937e+00,240,254,262,8.584564e+02,-9.871646e+02,1.144256e+03,-1.631081e+02}
,{5.124230e+02,1.649361e+00,241,254,261,2.081049e+02,-2.435099e+02,2.124749e+02,4.066879e+00,242,253,261,8.592724e+02,-9.869097e+02,1.144256e+03,-1.630424e+02}
,{5.743404e+02,1.700270e+00,243,252,261,2.072129e+02,-2.436292e+02,2.124749e+02,5.887156e+00,243,253,262,8.594915e+02,-9.861481e+02,1.144256e+03,-1.630728e+02}
,{6.362578e+02,1.898183e+00,239,254,261,2.073310e+02,-2.442623e+02,2.124749e+02,4.180717e+00,243,253,261,8.598503e+02,-9.859504e+02,1.144256e+03,-1.630313e+02}
,{6.981751e+02,1.820529e+00,240,253,262,2.079160e+02,-2.451262e+02,2.124749e+02,2.493598e+00,240,255,262,8.600557e+02,-9.858322e+02,1.144256e+03,-1.629868e+02}
,{7.600925e+02,1.698684e+00,244,256,260,2.068495e+02,-2.451517e+02,2.124749e+02,2.772555e+00,243,254,261,8.603818e+02,-9.850793e+02,1.144256e+03,-1.629997e+02}
,{8.220099e+02,2.078027e+00,244,253,262,2.073753e+02,-2.459927e+02,2.124749e+02,4.652906e+00,245,255,262,8.605530e+02,-9.849042e+02,1.144256e+03,-1.629686e+02}
,{8.839272e+02,2.324284e+00,244,256,261,2.072138e+02,-2.462293e+02,2.124749e+02,3.464935e+00,244,252,260,8.605035e+02,-9.844397e+02,1.144256e+03,-1.629516e+02}
,{9.307522e+02,2.038427e+00,242,256,260,2.050780e+02,-2.453993e+02,2.124749e+02,3.350800e+00,242,255,260,8.609266e+02,-9.835677e+02,1.144256e+03,-1.629624e+02}
,{9.771902e+02,1.680526e+00,241,253,259,2.094614e+02,-2.486259e+02,2.124749e+02,2.052625e+00,243,255,260,8.620079e+02,-9.858305e+02,1.144256e+03,-1.629871e+02}
,{1.023628e+03,2.115601e+00,242,253,261,2.073946e+02,-2.474377e+02,2.124749e+02,2.115664e+00,243,255,262,8.617956e+02,-9.847072e+02,1.144256e+03,-1.629547e+02}
,{1.062723e+03,2.154788e+00,243,254,263,2.066796e+02,-2.474902e+02,2.124749e+02,2.728215e+00,245,255,263,8.609139e+02,-9.830612e+02,1.144256e+03,-1.629580e+02}
,{1.097552e+03,2.029510e+00,244,254,260,2.080959e+02,-2.486669e+02,2.124749e+02,2.211282e+00,244,253,266,8.615288e+02,-9.839437e+02,1.144256e+03,-1.629859e+02}
,{1.132380e+03,1.964919e+00,242,255,263,2.054190e+02,-2.473148e+02,2.124749e+02,2.131778e+00,242,254,262,8.617467e+02,-9.828397e+02,1.144256e+03,-1.629888e+02}
,{1.167209e+03,2.199482e+00,243,254,264,2.063245e+02,-2.477901e+02,2.124749e+02,1.868941e+00,243,255,263,8.618860e+02,-9.833752e+02,1.144256e+03,-1.629548e+02}
,{1.202037e+03,2.378545e+00,245,254,263,2.056850e+02,-2.477456e+02,2.124749e+02,2.001514e+00,244,248,261,8.619242e+02,-9.828386e+02,1.144256e+03,-1.629750e+02}
,
