{{0.000000,0.000000e+00,0,0,0,1.678830e+07,0.000000e+00,1.924072e+05,1.678830e+07}
,{7.485309e+00,1.893871e+03,256,268,270,1.685350e+07,-2.717768e+07,1.924072e+05,-1.032418e+07}
,{1.570921e+01,2.302004e+04,256,269,269,1.688647e+07,-2.719887e+07,1.924072e+05,-1.031240e+07}
,{2.068585e+01,1.979342e+04,256,269,270,1.689184e+07,-2.720364e+07,1.924072e+05,-1.031180e+07}
,{2.517726e+01,1.738481e+04,256,269,270,1.689867e+07,-2.721173e+07,1.924072e+05,-1.031306e+07}
,{2.774023e+01,3.292978e+04,256,269,270,1.690463e+07,-2.721722e+07,1.924072e+05,-1.031259e+07}
,{3.048983e+01,2.677643e+04,256,269,270,1.689230e+07,-2.720465e+07,1.924072e+05,-1.031234e+07}
,{3.297815e+01,2.810016e+04,256,269,270,1.690022e+07,-2.721271e+07,1.924072e+05,-1.031248e+07}
,{3.546647e+01,3.143688e+04,256,269,270,1.689451e+07,-2.720677e+07,1.924072e+05,-1.031226e+07}
,{3.820362e+01,3.004506e+04,256,269,270,1.690533e+07,-2.721639e+07,1.924072e+05,-1.031106e+07}
,{4.077281e+01,3.081702e+04,256,269,270,1.690134e+07,-2.721390e+07,1.924072e+05,-1.031256e+07}
,{4.326113e+01,2.917649e+04,256,269,270,1.689654e+07,-2.720928e+07,1.924072e+05,-1.031274e+07}
,{4.574945e+01,3.226310e+04,256,269,270,1.689972e+07,-2.721239e+07,1.924072e+05,-1.031267e+07}
,{4.824399e+01,3.243371e+04,256,269,270,1.689893e+07,-2.721147e+07,1.924072e+05,-1.031255e+07}
,{5.073231e+01,3.296364e+04,256,269,270,1.690038e+07,-2.721297e+07,1.924072e+05,-1.031259e+07}
,{5.322063e+01,3.184969e+04,256,269,270,1.690576e+07,-2.721843e+07,1.924072e+05,-1.031266e+07}
,{5.570895e+01,2.986823e+04,256,269,270,1.690630e+07,-2.721895e+07,1.924072e+05,-1.031264e+07}
,{5.819727e+01,3.336714e+04,256,269,270,1.690138e+07,-2.721403e+07,1.924072e+05,-1.031265e+07}
,{6.068559e+01,3.179752e+04,256,269,270,1.691501e+07,-2.722763e+07,1.924072e+05,-1.031261e+07}
,{6.317391e+01,3.152413e+04,256,269,270,1.691136e+07,-2.722339e+07,1.924072e+05,-1.031203e+07}
,{6.569956e+01,3.171393e+04,256,269,270,1.690854e+07,-2.722129e+07,1.924072e+05,-1.031275e+07}
,{6.818788e+01,3.017247e+04,256,269,270,1.690530e+07,-2.721823e+07,1.924072e+05,-1.031293e+07}
,{7.067620e+01,3.662630e+04,256,269,270,1.691028e+07,-2.722201e+07,1.924072e+05,-1.031173e+07}
,{7.316452e+01,2.794529e+04,256,269,270,1.690832e+07,-2.722012e+07,1.924072e+05,-1.031179e+07}
,{7.565284e+01,2.904476e+04,256,269,270,1.691909e+07,-2.723068e+07,1.924072e+05,-1.031159e+07}
,{7.817226e+01,3.187310e+04,256,269,270,1.691860e+07,-2.723024e+07,1.924072e+05,-1.031164e+07}
,
