{{0.000000,0.000000e+00,0,0,0,5.317331e-01,0.000000e+00,7.603032e+00,0.000000e+00,0,0,0,1.926239e+00,0.000000e+00,4.745313e+01,2.457972e+00}
,{2.500000e+01,1.706839e-03,257,241,278,4.929535e-01,-2.497070e-01,7.603032e+00,6.054605e-01,255,255,257,1.729742e+00,-1.820926e+00,4.745313e+01,1.520620e-01}
,{5.000000e+01,1.496225e-03,258,239,278,4.567175e-01,-2.210251e-01,7.603032e+00,5.693367e-01,256,255,259,1.584934e+00,-1.668518e+00,4.745313e+01,1.521084e-01}
,{7.877500e+01,8.510078e-04,258,238,273,4.008472e-01,-1.856944e-01,7.603032e+00,1.118856e+00,256,253,258,1.540833e+00,-1.603875e+00,4.745313e+01,1.521110e-01}
,{250.277500,1.230119e-03,235,248,249,3.328347e-01,-1.434344e-01,7.603032e+00,1.617137e+00,255,259,255,1.433996e+00,-1.471260e+00,4.745313e+01,1.521366e-01}
,{4.122775e+02,1.795920e-03,252,266,224,3.642656e-01,-1.644801e-01,7.603032e+00,1.463523e+00,257,253,258,1.474440e+00,-1.522003e+00,4.745313e+01,1.522228e-01}
,{5.742775e+02,1.004465e-03,282,245,227,3.946627e-01,-1.851177e-01,7.603032e+00,2.979050e+00,257,255,256,1.502405e+00,-1.559679e+00,4.745313e+01,1.522709e-01}
,{7.508316e+02,1.232476e-03,255,261,237,3.945800e-01,-1.874088e-01,7.603032e+00,2.384155e+00,256,255,259,1.490773e+00,-1.545697e+00,4.745313e+01,1.522473e-01}
,{8.674716e+02,1.745579e-03,262,269,245,3.936467e-01,-1.882564e-01,7.603032e+00,5.677226e+00,256,257,256,1.485427e+00,-1.538547e+00,4.745313e+01,1.522703e-01}
,{9.841116e+02,2.574579e-03,258,262,264,3.555162e-01,-1.691592e-01,7.603032e+00,9.839134e+00,257,257,253,1.480918e+00,-1.514943e+00,4.745313e+01,1.523318e-01}
,{1.054446e+03,1.879530e-03,255,235,254,3.842987e-01,-1.872227e-01,7.603032e+00,7.943090e+00,257,258,253,1.492040e+00,-1.536818e+00,4.745313e+01,1.522981e-01}
,{1.120289e+03,1.288864e-03,252,240,271,4.080562e-01,-2.016116e-01,7.603032e+00,5.656648e+00,257,257,253,1.492988e+00,-1.547106e+00,4.745313e+01,1.523269e-01}
,{1.207769e+03,1.418728e-03,260,253,258,3.649485e-01,-1.798245e-01,7.603032e+00,2.183024e+00,254,258,252,1.484248e+00,-1.517036e+00,4.745313e+01,1.523360e-01}
,{1.333565e+03,1.315629e-03,248,241,240,3.498559e-01,-1.737331e-01,7.603032e+00,1.774699e+00,258,254,260,1.489639e+00,-1.513457e+00,4.745313e+01,1.523048e-01}
,{1.433292e+03,2.474282e-03,259,268,244,4.370897e-01,-2.240048e-01,7.603032e+00,2.088793e+00,257,255,257,1.491485e+00,-1.552183e+00,4.745313e+01,1.523868e-01}
,{1.498902e+03,9.895230e-04,260,239,248,3.575295e-01,-1.813614e-01,7.603032e+00,1.095424e+00,255,259,254,1.481933e+00,-1.505780e+00,4.745313e+01,1.523210e-01}
