{{0.000000,3.449603e-01,255,256,256,3.432200e+01,-1.510144e+02,6.482953e+01,-1.166924e+02,2.547374e+02,2.559433e+02,2.560793e+02,-1.410709e-02,-2.543404e-02,9.446999e-02}
,{2.907927e+01,1.615950e-01,252,256,256,3.346675e+01,-1.534317e+02,6.482953e+01,-1.199650e+02,2.511917e+02,2.559143e+02,2.559348e+02,-1.508525e-02,-8.392775e-04,9.473396e-02}
,{5.989331e+01,1.214828e-01,255,250,257,3.289845e+01,-1.528435e+02,6.482953e+01,-1.199451e+02,2.547909e+02,2.487591e+02,2.572659e+02,-1.615560e-02,-6.353979e-03,9.434561e-02}
,{9.070736e+01,1.114214e-01,250,261,264,3.310225e+01,-1.530266e+02,6.482953e+01,-1.199244e+02,2.490067e+02,2.620246e+02,2.653555e+02,1.211502e-03,1.438906e-02,9.488329e-02}
,{1.215214e+02,9.438583e-02,260,254,259,3.279518e+01,-1.526996e+02,6.482953e+01,-1.199044e+02,2.608085e+02,2.536817e+02,2.595488e+02,7.801885e-04,-4.936802e-03,9.383960e-02}
,{1.523354e+02,1.250953e-01,249,259,252,3.415039e+01,-1.540328e+02,6.482953e+01,-1.198824e+02,2.475833e+02,2.594521e+02,2.512158e+02,-1.721656e-02,-1.852013e-02,9.301073e-02}
,{1.831495e+02,1.586231e-01,256,252,257,3.395455e+01,-1.538139e+02,6.482953e+01,-1.198593e+02,2.561069e+02,2.511640e+02,2.571312e+02,8.372999e-04,1.905814e-02,9.346577e-02}
,{2.139635e+02,1.122570e-01,256,260,256,3.324389e+01,-1.530797e+02,6.482953e+01,-1.198358e+02,2.561953e+02,2.607854e+02,2.559103e+02,-1.764782e-03,-1.148110e-03,9.440834e-02}
,{2.447776e+02,1.277247e-01,260,253,256,3.329939e+01,-1.531093e+02,6.482953e+01,-1.198099e+02,2.607839e+02,2.523151e+02,2.559786e+02,1.930778e-02,5.514665e-03,9.414316e-02}
,{2.755916e+02,1.241781e-01,254,263,254,3.378640e+01,-1.535720e+02,6.482953e+01,-1.197856e+02,2.535267e+02,2.644151e+02,2.536603e+02,-9.812906e-03,3.989537e-04,9.395817e-02}
,{3.079826e+02,1.415896e-01,251,253,251,3.425422e+01,-1.539889e+02,6.482953e+01,-1.197346e+02,2.500803e+02,2.524052e+02,2.501753e+02,1.376421e-02,9.939124e-03,9.467174e-02}
,{3.437562e+02,1.355127e-01,255,257,254,3.398132e+01,-1.536583e+02,6.482953e+01,-1.196770e+02,2.545279e+02,2.569917e+02,2.535370e+02,1.768605e-02,-6.134789e-04,9.416366e-02}
