{{0.000000e+00,0.000000e+00,0,0,0,1.667145e-01,-5.020368e-01,4.021343e+00,-3.353223e-01}
,{2.392321e+02,8.874233e-04,132,129,132,1.642196e-01,-4.994316e-01,4.021343e+00,-3.352121e-01}
,{4.869016e+02,6.119084e-04,130,130,121,1.589296e-01,-4.940399e-01,4.021343e+00,-3.351102e-01}
,{7.345711e+02,9.391428e-04,124,128,136,1.574676e-01,-4.924778e-01,4.021343e+00,-3.350102e-01}
,{1.034121e+03,4.393054e-04,134,129,122,1.630488e-01,-4.976106e-01,4.021343e+00,-3.345617e-01}
,{1.321653e+03,7.378463e-04,138,132,133,1.618026e-01,-4.961324e-01,4.021343e+00,-3.343298e-01}
,{1.616013e+03,5.242987e-04,126,131,129,1.587406e-01,-4.927998e-01,4.021343e+00,-3.340592e-01}
,{1.931430e+03,8.123318e-04,131,125,118,1.732118e-01,-5.065202e-01,4.021343e+00,-3.333083e-01}
,{2.156412e+03,4.411547e-04,123,126,129,1.604368e-01,-4.935723e-01,4.021343e+00,-3.331355e-01}
,{2.458684e+03,5.906819e-04,130,123,116,1.620125e-01,-4.948355e-01,4.021343e+00,-3.328231e-01}
,{2.768975e+03,3.592797e-04,136,126,122,1.547451e-01,-4.868794e-01,4.021343e+00,-3.321343e-01}
,{3.024504e+03,9.194413e-04,130,128,136,1.665652e-01,-4.983884e-01,4.021343e+00,-3.318232e-01}
,{3.308148e+03,3.797246e-04,136,132,130,1.606453e-01,-4.922245e-01,4.021343e+00,-3.315792e-01}
,{3.591792e+03,4.717909e-04,129,124,137,1.654216e-01,-4.967414e-01,4.021343e+00,-3.313198e-01}
,{3.773915e+03,8.529124e-04,126,129,117,1.659789e-01,-4.971991e-01,4.021343e+00,-3.312202e-01}
,{4.053462e+03,5.788017e-04,123,125,131,1.599791e-01,-4.909565e-01,4.021343e+00,-3.309774e-01}
,{4.333010e+03,7.862195e-04,115,129,121,1.588944e-01,-4.896621e-01,4.021343e+00,-3.307677e-01}
,{4.559430e+03,4.531967e-04,131,131,121,1.740250e-01,-5.046305e-01,4.021343e+00,-3.306055e-01}
,{4.844530e+03,6.674556e-04,131,129,117,1.536257e-01,-4.839180e-01,4.021343e+00,-3.302923e-01}
,{5.111099e+03,4.198263e-04,115,132,142,1.756845e-01,-5.056662e-01,4.021343e+00,-3.299818e-01}
,{5.369782e+03,4.786538e-04,117,124,122,1.640518e-01,-4.938164e-01,4.021343e+00,-3.297646e-01}
,{5.641845e+03,7.176650e-04,129,130,130,1.702480e-01,-4.997461e-01,4.021343e+00,-3.294981e-01}
,{5.839604e+03,3.611855e-04,113,114,105,1.593483e-01,-4.886706e-01,4.021343e+00,-3.293223e-01}
,{6.057288e+03,8.335223e-04,127,125,139,1.646868e-01,-4.939633e-01,4.021343e+00,-3.292765e-01}
,{6.276345e+03,4.380483e-04,120,126,140,1.642966e-01,-4.935188e-01,4.021343e+00,-3.292222e-01}
,{6.495402e+03,7.677339e-04,129,129,132,1.616311e-01,-4.907895e-01,4.021343e+00,-3.291584e-01}
,{6.759367e+03,1.487065e-03,126,126,121,1.581099e-01,-4.869737e-01,4.021343e+00,-3.288638e-01}
,{7.002847e+03,8.579401e-04,127,130,130,1.702778e-01,-4.987602e-01,4.021343e+00,-3.284824e-01}
,{7.298281e+03,7.788478e-04,120,133,120,1.662482e-01,-4.943436e-01,4.021343e+00,-3.280953e-01}
,{7.512787e+03,7.449591e-04,123,128,140,1.600629e-01,-4.876666e-01,4.021343e+00,-3.276037e-01}
,{7.782046e+03,5.992479e-04,133,127,119,1.600098e-01,-4.869939e-01,4.021343e+00,-3.269841e-01}
,{7.988710e+03,8.654988e-04,130,125,125,1.755699e-01,-5.022576e-01,4.021343e+00,-3.266877e-01}
,{8.239019e+03,7.007873e-04,129,130,134,1.662554e-01,-4.926379e-01,4.021343e+00,-3.263825e-01}
,{8.522225e+03,3.596767e-04,123,151,129,1.644980e-01,-4.905311e-01,4.021343e+00,-3.260331e-01}
,{8.752418e+03,5.663575e-04,139,125,131,1.548282e-01,-4.806629e-01,4.021343e+00,-3.258346e-01}
,{9.033230e+03,1.026914e-03,126,125,141,1.682456e-01,-4.938440e-01,4.021343e+00,-3.255984e-01}
,{9.300001e+03,8.249445e-04,137,125,130,1.632286e-01,-4.886074e-01,4.021343e+00,-3.253789e-01}
,{9.539431e+03,5.034100e-04,144,127,126,1.646801e-01,-4.894060e-01,4.021343e+00,-3.247259e-01}
,{9.789460e+03,6.593804e-04,126,122,138,1.698024e-01,-4.943128e-01,4.021343e+00,-3.245104e-01}
,{1.006728e+04,5.614172e-04,123,126,131,1.753203e-01,-4.995922e-01,4.021343e+00,-3.242719e-01}
,{1.031698e+04,9.857039e-04,137,128,124,1.731910e-01,-4.972695e-01,4.021343e+00,-3.240786e-01}
,{1.052079e+04,9.293369e-04,132,128,116,1.629994e-01,-4.868819e-01,4.021343e+00,-3.238825e-01}
,{1.081993e+04,4.476419e-04,120,128,137,1.617255e-01,-4.851530e-01,4.021343e+00,-3.234275e-01}
,{1.107234e+04,6.834325e-04,130,126,121,1.739808e-01,-4.967577e-01,4.021343e+00,-3.227769e-01}
,{1.127652e+04,6.173028e-04,123,134,140,1.727152e-01,-4.952854e-01,4.021343e+00,-3.225703e-01}
,{1.156777e+04,8.601335e-04,135,129,127,1.667581e-01,-4.889353e-01,4.021343e+00,-3.221772e-01}
,{1.176819e+04,5.748626e-04,131,127,122,1.762508e-01,-4.982044e-01,4.021343e+00,-3.219535e-01}
,{1.205361e+04,8.012141e-04,133,124,125,1.830904e-01,-5.046705e-01,4.021343e+00,-3.215801e-01}
,{1.218919e+04,7.009548e-04,126,128,126,1.731231e-01,-4.946106e-01,4.021343e+00,-3.214875e-01}
,{1.234196e+04,1.050640e-03,131,130,126,1.666409e-01,-4.874525e-01,4.021343e+00,-3.208116e-01}
,{1.257146e+04,5.517538e-04,141,135,114,1.778392e-01,-4.980022e-01,4.021343e+00,-3.201630e-01}
,
