{{0.000000e+00,2.767347e-02,135,135,125,4.136282e+01,-1.625164e+02,7.468583e+01,-1.211536e+02,1.545441e+02,1.524967e+02,1.165675e+02,4.521146e-03,-4.718580e-03,1.825819e-03}
,{9.773766e+01,2.698381e-02,139,130,118,4.060464e+01,-1.615122e+02,7.468583e+01,-1.209075e+02,1.667378e+02,1.366600e+02,9.180078e+01,-7.468778e-03,-7.058174e-04,-3.430359e-03}
,{1.839973e+02,3.269616e-02,128,129,126,4.075225e+01,-1.616508e+02,7.468583e+01,-1.208986e+02,1.303643e+02,1.330792e+02,1.222171e+02,-4.790804e-04,-2.755463e-03,3.740976e-04}
,{2.840584e+02,3.145682e-02,126,125,130,4.077395e+01,-1.615868e+02,7.468583e+01,-1.208129e+02,1.210684e+02,1.192855e+02,1.369436e+02,-5.909589e-03,-4.892478e-03,-2.947632e-03}
,{3.739840e+02,3.131912e-02,126,123,121,4.116746e+01,-1.618377e+02,7.468583e+01,-1.206702e+02,1.217904e+02,1.105946e+02,1.048394e+02,4.604251e-04,3.311570e-03,-2.500493e-03}
,{4.412549e+02,3.768754e-02,125,126,130,4.162582e+01,-1.622910e+02,7.468583e+01,-1.206652e+02,1.195283e+02,1.240657e+02,1.372386e+02,-5.872884e-03,-6.133179e-04,6.180592e-03}
,{5.589153e+02,4.037141e-02,127,128,127,4.118137e+01,-1.616713e+02,7.468583e+01,-1.204899e+02,1.260774e+02,1.273315e+02,1.253324e+02,2.964157e-03,-5.341111e-04,-1.280452e-02}
,{6.674258e+02,3.738604e-02,125,128,128,4.081459e+01,-1.610762e+02,7.468583e+01,-1.202616e+02,1.192057e+02,1.300907e+02,1.298372e+02,-9.193535e-04,1.900252e-03,1.632188e-02}
,{7.391881e+02,2.853480e-02,125,123,135,4.132913e+01,-1.615117e+02,7.468583e+01,-1.201826e+02,1.176319e+02,1.118926e+02,1.539940e+02,1.880854e-03,-2.240757e-03,4.561353e-03}
,{8.180173e+02,3.006116e-02,130,128,128,4.159137e+01,-1.617679e+02,7.468583e+01,-1.201765e+02,1.358743e+02,1.286915e+02,1.296333e+02,-2.822795e-03,-4.004900e-04,-5.847217e-03}
,{8.968465e+02,3.153004e-02,125,126,135,4.171704e+01,-1.618914e+02,7.468583e+01,-1.201744e+02,1.195394e+02,1.202057e+02,1.533895e+02,-4.513432e-03,-3.177770e-03,1.241541e-02}
,{9.756758e+02,2.623706e-02,132,131,128,4.139779e+01,-1.615707e+02,7.468583e+01,-1.201730e+02,1.438834e+02,1.390951e+02,1.284215e+02,-8.754506e-03,-4.589908e-04,-7.298581e-03}
,{1.091949e+03,4.091002e-02,127,128,127,4.180244e+01,-1.618551e+02,7.468583e+01,-1.200527e+02,1.271799e+02,1.302413e+02,1.252761e+02,-4.816173e-03,-2.497161e-03,7.970401e-03}
,{1.210193e+03,3.561413e-02,121,126,131,4.175585e+01,-1.617035e+02,7.468583e+01,-1.199477e+02,1.041717e+02,1.219891e+02,1.401756e+02,8.089450e-03,-3.798976e-03,-3.184280e-04}
,{1.315487e+03,2.618791e-02,127,141,129,4.197929e+01,-1.617190e+02,7.468583e+01,-1.197397e+02,1.260079e+02,1.724434e+02,1.344657e+02,-2.781462e-03,-2.138160e-03,2.661204e-03}
,{1.393274e+03,2.519655e-02,128,124,132,4.192432e+01,-1.616170e+02,7.468583e+01,-1.196927e+02,1.309806e+02,1.157178e+02,1.422583e+02,4.789450e-03,-9.379450e-05,-2.804218e-03}
,{1.489885e+03,2.068557e-02,130,133,129,4.191941e+01,-1.615916e+02,7.468583e+01,-1.196722e+02,1.355428e+02,1.483160e+02,1.317256e+02,1.389917e-03,3.234728e-03,-3.829886e-03}
,{1.590066e+03,3.399284e-02,128,121,135,4.170569e+01,-1.611638e+02,7.468583e+01,-1.194581e+02,1.286452e+02,1.040324e+02,1.525301e+02,1.500099e-03,-4.011966e-03,4.074988e-03}
,{1.692701e+03,3.391041e-02,124,135,125,4.234161e+01,-1.617672e+02,7.468583e+01,-1.194256e+02,1.135135e+02,1.551127e+02,1.196723e+02,-9.799258e-03,2.803684e-03,-3.274460e-03}
,{1.795337e+03,2.947259e-02,117,135,123,4.224750e+01,-1.616374e+02,7.468583e+01,-1.193899e+02,8.975020e+01,1.526507e+02,1.125914e+02,-3.324572e-03,4.868644e-03,2.588002e-03}
,{1.897973e+03,3.426551e-02,117,133,130,4.201533e+01,-1.613587e+02,7.468583e+01,-1.193434e+02,9.151786e+01,1.454840e+02,1.335326e+02,-1.566288e-03,2.398158e-03,2.104809e-03}
,{2.000609e+03,2.918734e-02,130,129,125,4.214839e+01,-1.614519e+02,7.468583e+01,-1.193035e+02,1.351137e+02,1.340173e+02,1.188277e+02,2.245095e-03,-2.805056e-03,4.079412e-03}
,{2.103244e+03,3.397779e-02,134,127,135,4.248818e+01,-1.617513e+02,7.468583e+01,-1.192631e+02,1.501632e+02,1.259638e+02,1.532712e+02,4.496619e-03,-3.299598e-03,5.978568e-04}
,{2.179808e+03,4.961932e-02,126,130,131,4.289532e+01,-1.621032e+02,7.468583e+01,-1.192079e+02,1.222156e+02,1.361711e+02,1.401203e+02,-1.248823e-02,-3.171489e-03,3.725725e-03}
,{2.301899e+03,2.914644e-02,132,125,133,4.268167e+01,-1.617615e+02,7.468583e+01,-1.190798e+02,1.436317e+02,1.173965e+02,1.450628e+02,-4.206843e-03,-1.250706e-02,1.950437e-03}
,{2.390411e+03,2.726125e-02,127,135,129,4.222006e+01,-1.612051e+02,7.468583e+01,-1.189851e+02,1.250422e+02,1.531205e+02,1.325890e+02,-7.342237e-03,3.305743e-04,-6.184235e-03}
,{2.472483e+03,3.689021e-02,123,133,124,4.285722e+01,-1.617967e+02,7.468583e+01,-1.189395e+02,1.117759e+02,1.476021e+02,1.152665e+02,3.221970e-03,1.159996e-02,-5.341502e-03}
,{2.589494e+03,3.568600e-02,124,133,131,4.283252e+01,-1.615797e+02,7.468583e+01,-1.187471e+02,1.154242e+02,1.462527e+02,1.396800e+02,-4.241997e-03,-1.281117e-03,-4.386632e-03}
,{2.662217e+03,3.578214e-02,130,126,127,4.304604e+01,-1.617852e+02,7.468583e+01,-1.187391e+02,1.352009e+02,1.220457e+02,1.230698e+02,-2.982322e-03,-6.949120e-06,4.284877e-03}
