{{0.000000,1.073905e-02,256,255,256,5.317331e-01,0.000000e+00,7.603032e+00,7.681000e-01,255,257,255,1.926239e+00,0.000000e+00,4.745313e+01,2.457972e+00,2.566556e+02,2.549469e+02,2.561636e+02,1.205965e-02,5.746738e-04,-7.310144e-03,2.548120e+02,2.571863e+02,2.548139e+02,1.649652e-02,8.609893e-02,1.150010e-02}
,{1.000000e+01,1.779573e-03,261,250,267,5.156949e-01,-2.682032e-01,7.603032e+00,4.989238e-01,258,255,258,1.867924e+00,-1.963364e+00,4.745313e+01,1.520521e-01,2.623879e+02,2.489478e+02,2.691691e+02,1.210467e-02,4.820692e-03,-1.116834e-02,2.583602e+02,2.548133e+02,2.583613e+02,-7.773991e-01,-1.061078e+00,-1.523601e-01}
,{2.000000e+01,1.706839e-03,257,241,278,4.995509e-01,-2.554013e-01,7.603032e+00,6.054605e-01,255,255,257,1.774117e+00,-1.866213e+00,4.745313e+01,1.520534e-01,2.575498e+02,2.381315e+02,2.821235e+02,1.187171e-02,8.549995e-03,-1.363675e-02,2.548135e+02,2.548194e+02,2.571795e+02,-3.675789e-01,-1.607824e+00,5.755738e-01}
,{3.000000e+01,1.743638e-03,257,239,277,4.868217e-01,-2.442980e-01,7.603032e+00,1.063677e+00,256,254,258,1.690002e+00,-1.780453e+00,4.745313e+01,1.520725e-01,2.573971e+02,2.356379e+02,2.810442e+02,1.256577e-02,1.235111e-02,-1.502693e-02,2.560103e+02,2.536313e+02,2.583447e+02,-4.619267e-01,-2.297831e+00,1.028887e+00}
,{4.000000e+01,1.496225e-03,258,239,278,4.735288e-01,-2.332388e-01,7.603032e+00,5.693367e-01,256,255,259,1.626157e+00,-1.714355e+00,4.745313e+01,1.520915e-01,2.584050e+02,2.354979e+02,2.822915e+02,1.396620e-02,1.558517e-02,-1.541496e-02,2.560098e+02,2.548343e+02,2.595047e+02,-6.973120e-01,-2.846250e+00,1.094314e+00}
,{5.000000e+01,1.143551e-03,260,238,279,4.567175e-01,-2.210251e-01,7.603032e+00,9.371243e-01,256,254,259,1.584934e+00,-1.668518e+00,4.745313e+01,1.521084e-01,2.605565e+02,2.341337e+02,2.835111e+02,1.479923e-02,1.759355e-02,-1.477597e-02,2.560131e+02,2.536526e+02,2.594947e+02,-9.816471e-01,-2.951759e+00,6.359954e-01}
,{6.000000e+01,1.064055e-03,259,238,278,4.375180e-01,-2.082803e-01,7.603032e+00,1.105396e+00,257,253,259,1.562910e+00,-1.640023e+00,4.745313e+01,1.521241e-01,2.591877e+02,2.339477e+02,2.823699e+02,1.467509e-02,1.853901e-02,-1.363471e-02,2.571871e+02,2.524657e+02,2.594898e+02,-9.490086e-01,-2.584550e+00,1.773018e-01}
,{7.127500e+01,8.510078e-04,258,238,273,4.154823e-01,-1.945152e-01,7.603032e+00,1.118856e+00,256,253,258,1.549689e+00,-1.618545e+00,4.745313e+01,1.521117e-01,2.578037e+02,2.337302e+02,2.765955e+02,1.388579e-02,1.862031e-02,-1.219693e-02,2.560213e+02,2.524756e+02,2.583193e+02,-5.354955e-01,-1.837336e+00,-2.679457e-01}
,{8.627500e+01,8.193541e-04,275,251,255,3.871943e-01,-1.775536e-01,7.603032e+00,1.541864e+00,256,254,258,1.531354e+00,-1.588882e+00,4.745313e+01,1.521137e-01,2.771906e+02,2.489745e+02,2.559868e+02,1.118566e-02,1.658570e-02,-9.216576e-03,2.560227e+02,2.536800e+02,2.583188e+02,-1.666645e-01,-7.934653e-01,-1.032821e+00}
,{1.079875e+02,9.254483e-04,249,261,225,3.645501e-01,-1.634599e-01,7.603032e+00,7.665106e-01,257,254,257,1.503009e+00,-1.551973e+00,4.745313e+01,1.521258e-01,2.466907e+02,2.603952e+02,2.202084e+02,8.091358e-03,1.139744e-02,-1.582836e-03,2.571732e+02,2.536784e+02,2.571689e+02,4.177379e-01,9.061692e-01,-2.359207e+00}
,{153.077500,8.235976e-04,243,235,268,3.644860e-01,-1.609895e-01,7.603032e+00,1.025734e+00,256,258,255,1.471851e+00,-1.523217e+00,4.745313e+01,1.521306e-01,2.395884e+02,2.292930e+02,2.703389e+02,5.601071e-03,-2.763685e-03,9.241385e-03,2.560109e+02,2.583284e+02,2.548728e+02,2.932517e-01,2.618213e+00,-2.152519e+00}
,{2.178775e+02,1.230119e-03,235,248,249,3.514953e-01,-1.530810e-01,7.603032e+00,1.617137e+00,255,259,255,1.452710e+00,-1.499048e+00,4.745313e+01,1.520760e-01,2.306101e+02,2.455003e+02,2.473311e+02,-8.470581e-04,-1.135516e-02,8.732468e-03,2.547835e+02,2.593837e+02,2.549087e+02,1.453627e-01,8.964712e-01,-9.559313e-01}
