{{0.000000,0.000000e+00,0,0,0,2.801909e+02,0.000000e+00,2.063262e+02,0.000000e+00,0,0,0,1.201976e+03,0.000000e+00,1.184855e+03,1.482167e+03}
,{3.473600e+00,4.655630e-01,253,250,246,2.747912e+02,-2.123517e+02,2.063262e+02,9.577832e+00,258,254,253,1.124134e+03,-1.220487e+03,1.184855e+03,-3.391408e+01}
,{6.353600e+00,4.715684e-01,259,257,264,2.675463e+02,-2.032178e+02,2.063262e+02,1.357020e+01,256,257,256,1.057154e+03,-1.155385e+03,1.184855e+03,-3.390242e+01}
,{9.233600e+00,4.282893e-01,250,256,260,2.604132e+02,-1.962659e+02,2.063262e+02,1.859262e+01,253,257,258,1.018670e+03,-1.116706e+03,1.184855e+03,-3.388886e+01}
,{1.211360e+01,4.612524e-01,259,257,248,2.536213e+02,-1.908634e+02,2.063262e+02,2.472769e+01,254,257,258,9.989216e+02,-1.095563e+03,1.184855e+03,-3.388347e+01}
,{1.573520e+01,6.158721e-01,253,261,251,2.482383e+02,-1.865159e+02,2.063262e+02,1.427927e+01,254,256,255,9.817809e+02,-1.077388e+03,1.184855e+03,-3.388494e+01}
,{2.185340e+01,4.151215e-01,255,252,249,2.336362e+02,-1.766678e+02,2.063262e+02,1.116449e+01,256,256,259,9.606148e+02,-1.051471e+03,1.184855e+03,-3.388760e+01}
,{2.833340e+01,4.252147e-01,256,252,250,2.286637e+02,-1.728855e+02,2.063262e+02,1.825882e+01,257,255,252,9.453432e+02,-1.034998e+03,1.184855e+03,-3.387675e+01}
,{3.481340e+01,5.999458e-01,254,257,252,2.221999e+02,-1.687273e+02,2.063262e+02,1.606779e+01,257,257,256,9.360816e+02,-1.023435e+03,1.184855e+03,-3.388061e+01}
,{4.441190e+01,7.759180e-01,260,257,264,2.191007e+02,-1.667120e+02,2.063262e+02,1.791043e+01,257,255,256,9.267579e+02,-1.013024e+03,1.184855e+03,-3.387749e+01}
,{5.930255e+01,7.916457e-01,253,255,257,2.207195e+02,-1.681396e+02,2.063262e+02,1.753950e+01,256,258,258,9.263276e+02,-1.012774e+03,1.184855e+03,-3.386628e+01}
,{7.609871e+01,5.696300e-01,255,253,256,2.266534e+02,-1.729736e+02,2.063262e+02,1.296093e+01,256,257,256,9.404186e+02,-1.027962e+03,1.184855e+03,-3.386308e+01}
,{9.289487e+01,1.040374e+00,257,258,253,2.277884e+02,-1.748212e+02,2.063262e+02,1.417215e+01,255,255,253,9.555134e+02,-1.042349e+03,1.184855e+03,-3.386793e+01}
,{1.102537e+02,5.891643e-01,256,260,257,2.298793e+02,-1.766699e+02,2.063262e+02,1.530763e+01,256,256,256,9.615727e+02,-1.048648e+03,1.184855e+03,-3.386599e+01}
,{125.779700,7.424701e-01,254,258,255,2.299603e+02,-1.768508e+02,2.063262e+02,1.812885e+01,256,256,257,9.593781e+02,-1.046363e+03,1.184855e+03,-3.387527e+01}
,{137.588730,6.900032e-01,255,255,255,2.278369e+02,-1.754885e+02,2.063262e+02,1.351564e+01,256,256,256,9.551303e+02,-1.041344e+03,1.184855e+03,-3.386558e+01}
,{1.742850e+02,8.050526e-01,255,257,253,2.283731e+02,-1.759520e+02,2.063262e+02,1.389468e+01,256,258,255,9.499073e+02,-1.036182e+03,1.184855e+03,-3.385407e+01}
,{2.226579e+02,8.373772e-01,259,253,255,2.254676e+02,-1.747086e+02,2.063262e+02,1.344602e+01,255,256,256,9.516621e+02,-1.036262e+03,1.184855e+03,-3.384070e+01}
,{2.710309e+02,7.768425e-01,256,253,252,2.285653e+02,-1.770054e+02,2.063262e+02,1.821605e+01,257,256,255,9.523713e+02,-1.037764e+03,1.184855e+03,-3.383248e+01}
,{3.194038e+02,8.420745e-01,255,255,256,2.286218e+02,-1.776194e+02,2.063262e+02,1.201347e+01,256,255,256,9.524861e+02,-1.037347e+03,1.184855e+03,-3.385860e+01}
,{3.580828e+02,1.218872e+00,255,257,256,2.242075e+02,-1.752491e+02,2.063262e+02,1.903238e+01,257,256,257,9.509700e+02,-1.033780e+03,1.184855e+03,-3.385160e+01}
,{3.871066e+02,8.314014e-01,255,253,255,2.254644e+02,-1.761961e+02,2.063262e+02,2.101671e+01,255,256,256,9.508691e+02,-1.033993e+03,1.184855e+03,-3.385570e+01}
,{4.161303e+02,9.370075e-01,258,255,255,2.247520e+02,-1.761185e+02,2.063262e+02,1.570739e+01,256,256,256,9.515513e+02,-1.034054e+03,1.184855e+03,-3.386938e+01}
,{4.451541e+02,7.493615e-01,262,257,254,2.262277e+02,-1.772951e+02,2.063262e+02,1.923120e+01,256,256,255,9.517284e+02,-1.034518e+03,1.184855e+03,-3.385749e+01}
,{4.741779e+02,1.432390e+00,257,256,256,2.258805e+02,-1.771582e+02,2.063262e+02,1.301893e+01,257,256,256,9.511346e+02,-1.033716e+03,1.184855e+03,-3.385921e+01}
,{5.032016e+02,7.060598e-01,255,256,254,2.254614e+02,-1.772758e+02,2.063262e+02,8.570983e+00,257,255,255,9.510610e+02,-1.033107e+03,1.184855e+03,-3.386027e+01}
,{5.322254e+02,9.558889e-01,255,253,256,2.249832e+02,-1.772493e+02,2.063262e+02,1.497084e+01,255,254,255,9.514777e+02,-1.033070e+03,1.184855e+03,-3.385793e+01}
,{5.612492e+02,7.834063e-01,253,256,254,2.240667e+02,-1.769602e+02,2.063262e+02,1.540942e+01,257,255,256,9.511313e+02,-1.032107e+03,1.184855e+03,-3.386930e+01}
,{5.902729e+02,1.011315e+00,256,257,256,2.264637e+02,-1.786623e+02,2.063262e+02,1.545680e+01,257,257,256,9.507010e+02,-1.032348e+03,1.184855e+03,-3.384528e+01}
,{6.192967e+02,1.088959e+00,257,255,256,2.259971e+02,-1.786463e+02,2.063262e+02,1.631148e+01,255,255,257,9.514464e+02,-1.032655e+03,1.184855e+03,-3.385746e+01}
,{6.483205e+02,1.158528e+00,256,259,256,2.256607e+02,-1.786852e+02,2.063262e+02,1.120539e+01,257,256,256,9.508537e+02,-1.031694e+03,1.184855e+03,-3.386490e+01}
,{6.773442e+02,1.456136e+00,255,256,256,2.255771e+02,-1.790088e+02,2.063262e+02,7.724032e+00,255,257,260,9.516192e+02,-1.032045e+03,1.184855e+03,-3.385741e+01}
,{7.063680e+02,9.139351e-01,257,256,255,2.244596e+02,-1.785661e+02,2.063262e+02,2.162946e+01,256,257,256,9.513608e+02,-1.031116e+03,1.184855e+03,-3.386141e+01}
,{7.353917e+02,1.104776e+00,255,256,256,2.238170e+02,-1.782794e+02,2.063262e+02,8.520758e+00,256,256,258,9.507253e+02,-1.030116e+03,1.184855e+03,-3.385344e+01}
,{7.644155e+02,1.043577e+00,255,256,257,2.253233e+02,-1.794973e+02,2.063262e+02,9.704083e+00,254,255,257,9.512193e+02,-1.030906e+03,1.184855e+03,-3.386039e+01}
,{7.934393e+02,8.185619e-01,258,256,255,2.233388e+02,-1.784833e+02,2.063262e+02,9.953784e+00,255,257,257,9.508962e+02,-1.029605e+03,1.184855e+03,-3.385291e+01}
,{8.224630e+02,1.249947e+00,257,256,256,2.248114e+02,-1.796597e+02,2.063262e+02,6.945800e+00,257,254,256,9.510061e+02,-1.030024e+03,1.184855e+03,-3.386632e+01}
,{8.514868e+02,8.248686e-01,255,254,260,2.246672e+02,-1.799166e+02,2.063262e+02,1.347051e+01,256,256,258,9.511842e+02,-1.029781e+03,1.184855e+03,-3.384595e+01}
,{8.805106e+02,1.485292e+00,256,256,256,2.241726e+02,-1.797675e+02,2.063262e+02,1.719958e+01,255,257,255,9.506091e+02,-1.028858e+03,1.184855e+03,-3.384415e+01}
,{9.095343e+02,9.204009e-01,255,257,257,2.246877e+02,-1.803766e+02,2.063262e+02,1.082213e+01,256,255,257,9.510791e+02,-1.029249e+03,1.184855e+03,-3.385918e+01}
,{9.385581e+02,1.089281e+00,254,256,255,2.231729e+02,-1.798027e+02,2.063262e+02,8.040809e+00,256,257,256,9.515382e+02,-1.028769e+03,1.184855e+03,-3.386056e+01}
,{9.675819e+02,1.430901e+00,257,255,256,2.227700e+02,-1.798002e+02,2.063262e+02,7.230142e+00,257,254,257,9.511274e+02,-1.027951e+03,1.184855e+03,-3.385331e+01}
,{9.966056e+02,1.137769e+00,257,258,257,2.229157e+02,-1.800745e+02,2.063262e+02,9.786455e+00,256,257,258,9.510633e+02,-1.027764e+03,1.184855e+03,-3.385935e+01}
,{1.025629e+03,1.100806e+00,260,256,257,2.231863e+02,-1.804479e+02,2.063262e+02,8.398271e+00,256,258,256,9.512897e+02,-1.027874e+03,1.184855e+03,-3.384612e+01}
,{1.054653e+03,1.589971e+00,256,256,256,2.247209e+02,-1.817545e+02,2.063262e+02,8.499811e+00,256,256,255,9.509616e+02,-1.027781e+03,1.184855e+03,-3.385270e+01}
,{1.083677e+03,1.068540e+00,255,256,256,2.230028e+02,-1.810016e+02,2.063262e+02,8.300976e+00,256,256,255,9.518021e+02,-1.027669e+03,1.184855e+03,-3.386608e+01}
,{1.112701e+03,1.007665e+00,255,255,257,2.218629e+02,-1.804974e+02,2.063262e+02,7.541308e+00,256,255,255,9.511241e+02,-1.026333e+03,1.184855e+03,-3.384382e+01}
,{1.145904e+03,9.641956e-01,255,257,255,2.246401e+02,-1.823749e+02,2.063262e+02,6.501044e+00,257,254,255,9.515488e+02,-1.027659e+03,1.184855e+03,-3.384502e+01}
,{1.189440e+03,1.138761e+00,255,255,258,2.225051e+02,-1.813831e+02,2.063262e+02,9.197762e+00,255,256,257,9.512856e+02,-1.026247e+03,1.184855e+03,-3.383978e+01}
,{1.232975e+03,1.293608e+00,256,257,255,2.233823e+02,-1.823127e+02,2.063262e+02,4.704465e+00,257,258,258,9.516006e+02,-1.026512e+03,1.184855e+03,-3.384191e+01}
,{1.276511e+03,1.257086e+00,256,255,257,2.218196e+02,-1.816359e+02,2.063262e+02,5.726956e+00,258,256,256,9.514072e+02,-1.025426e+03,1.184855e+03,-3.383514e+01}
,{1.320046e+03,1.219190e+00,255,257,257,2.221227e+02,-1.820615e+02,2.063262e+02,5.620024e+00,257,257,257,9.511270e+02,-1.025019e+03,1.184855e+03,-3.383046e+01}
,{1.363582e+03,1.125846e+00,257,257,255,2.219290e+02,-1.823740e+02,2.063262e+02,6.076838e+00,256,256,261,9.513346e+02,-1.024713e+03,1.184855e+03,-3.382338e+01}
,{1.407118e+03,1.250776e+00,254,254,258,2.215818e+02,-1.825470e+02,2.063262e+02,5.983899e+00,256,258,256,9.520026e+02,-1.024891e+03,1.184855e+03,-3.385408e+01}
