{{0.000000,5.494044e-01,128,128,127,1.147026e+01,-4.846744e+01,4.071686e+01,-3.699718e+01,1.279501e+02,1.280656e+02,1.267169e+02,-1.683823e-02,4.956478e-03,9.295505e-02}
,{3.424986e+00,1.547116e-01,128,128,128,1.116499e+01,-5.032210e+01,4.071686e+01,-3.915712e+01,1.280083e+02,1.280542e+02,1.280312e+02,-1.536836e-02,3.500974e-03,9.447485e-02}
,{1.014680e+01,1.054378e-01,128,126,130,1.072691e+01,-4.988320e+01,4.071686e+01,-3.915629e+01,1.281264e+02,1.252569e+02,1.306316e+02,-1.649614e-02,6.553166e-03,9.299719e-02}
,{2.803473e+01,8.810180e-02,126,131,124,1.043353e+01,-4.959131e+01,4.071686e+01,-3.915778e+01,1.254755e+02,1.317424e+02,1.228858e+02,7.874413e-03,6.605382e-03,9.433564e-02}
,{6.990239e+01,9.570431e-02,126,129,130,1.030348e+01,-4.945683e+01,4.071686e+01,-3.915335e+01,1.252086e+02,1.290693e+02,1.307800e+02,2.263912e-02,-2.837085e-02,9.396101e-02}
,{1.417854e+02,1.189372e-01,125,125,129,1.078138e+01,-4.989877e+01,4.071686e+01,-3.911739e+01,1.237015e+02,1.236801e+02,1.289705e+02,-1.463518e-02,-7.032447e-03,9.271099e-02}
,{2.021671e+02,1.126242e-01,129,127,127,9.890357e+00,-4.897789e+01,4.071686e+01,-3.908753e+01,1.294865e+02,1.266321e+02,1.263346e+02,-1.068315e-02,-6.666732e-03,9.439639e-02}
,{2.381086e+02,2.028963e-01,128,128,129,1.113828e+01,-5.022563e+01,4.071686e+01,-3.908735e+01,1.281704e+02,1.280223e+02,1.292316e+02,-2.375140e-03,6.971069e-03,9.432581e-02}
,{2.740501e+02,2.432606e-01,128,128,128,1.142374e+01,-5.050675e+01,4.071686e+01,-3.908300e+01,1.282938e+02,1.279741e+02,1.281121e+02,-5.035165e-03,1.313710e-02,9.314674e-02}
,{3.099916e+02,2.096048e-01,128,129,127,1.075799e+01,-4.983961e+01,4.071686e+01,-3.908162e+01,1.279467e+02,1.294879e+02,1.267917e+02,1.032585e-02,1.330534e-02,9.291805e-02}
,{3.369477e+02,1.574369e-01,129,127,127,1.106670e+01,-5.015275e+01,4.071686e+01,-3.908606e+01,1.294805e+02,1.268622e+02,1.265722e+02,-5.097985e-03,7.365343e-03,9.403412e-02}
,{3.549185e+02,2.037159e-01,128,128,127,1.105584e+01,-5.014225e+01,4.071686e+01,-3.908641e+01,1.279981e+02,1.281596e+02,1.266766e+02,1.042939e-02,-1.068600e-02,9.449094e-02}
,{3.728892e+02,1.703506e-01,127,129,129,1.098204e+01,-5.006653e+01,4.071686e+01,-3.908449e+01,1.266726e+02,1.294928e+02,1.294239e+02,-5.428808e-03,2.023722e-02,9.444635e-02}
,{3.908600e+02,2.366495e-01,129,128,129,1.115899e+01,-5.024459e+01,4.071686e+01,-3.908560e+01,1.293505e+02,1.281155e+02,1.295514e+02,1.911911e-03,-1.064990e-02,9.505500e-02}
,{4.088307e+02,2.276067e-01,128,128,127,1.116732e+01,-5.025084e+01,4.071686e+01,-3.908353e+01,1.281711e+02,1.278871e+02,1.271291e+02,-9.733696e-03,2.330036e-02,9.328546e-02}
,{4.268015e+02,2.634456e-01,127,128,130,1.135822e+01,-5.044021e+01,4.071686e+01,-3.908199e+01,1.267759e+02,1.279869e+02,1.310298e+02,6.315368e-04,-1.775948e-02,9.384414e-02}
,{4.447722e+02,1.830732e-01,129,128,126,1.065124e+01,-4.973493e+01,4.071686e+01,-3.908369e+01,1.294448e+02,1.279698e+02,1.258276e+02,5.767371e-03,4.508858e-03,9.499180e-02}
,{4.627430e+02,1.548722e-01,129,128,127,1.091637e+01,-4.999910e+01,4.071686e+01,-3.908273e+01,1.293941e+02,1.279463e+02,1.266421e+02,3.606712e-03,1.078797e-02,9.411659e-02}
,{4.856557e+02,2.105006e-01,128,128,129,1.105968e+01,-5.014138e+01,4.071686e+01,-3.908170e+01,1.279365e+02,1.279760e+02,1.293362e+02,-2.124637e-03,-2.992472e-02,9.511958e-02}
,{5.126118e+02,1.369873e-01,128,128,126,1.065767e+01,-4.974311e+01,4.071686e+01,-3.908544e+01,1.280616e+02,1.283946e+02,1.250351e+02,8.416613e-04,6.401532e-03,9.358122e-02}
,{5.395679e+02,1.461293e-01,129,127,127,1.037943e+01,-4.946208e+01,4.071686e+01,-3.908265e+01,1.294965e+02,1.268616e+02,1.263925e+02,-9.478830e-03,1.371442e-02,9.405004e-02}
,{5.665241e+02,2.056895e-01,127,127,128,1.132686e+01,-5.041022e+01,4.071686e+01,-3.908336e+01,1.266577e+02,1.265545e+02,1.277346e+02,3.683842e-02,1.037681e-02,9.628830e-02}
,{5.934802e+02,1.371559e-01,127,127,130,1.062143e+01,-4.970689e+01,4.071686e+01,-3.908546e+01,1.265633e+02,1.266184e+02,1.305057e+02,-1.390758e-03,-1.235818e-02,9.449144e-02}
,{6.204363e+02,1.704639e-01,128,129,129,1.065822e+01,-4.974214e+01,4.071686e+01,-3.908392e+01,1.277669e+02,1.290057e+02,1.293508e+02,2.288286e-03,-2.338308e-03,9.583062e-02}
,{6.473924e+02,1.406835e-01,128,128,127,1.047951e+01,-4.956359e+01,4.071686e+01,-3.908408e+01,1.280319e+02,1.279265e+02,1.265479e+02,-2.904487e-02,-1.546086e-03,9.497424e-02}
,{6.743486e+02,1.250574e-01,129,127,127,1.074576e+01,-4.982824e+01,4.071686e+01,-3.908248e+01,1.293282e+02,1.268385e+02,1.269178e+02,9.256664e-03,1.195297e-02,9.447859e-02}
,{7.013047e+02,1.917513e-01,126,126,130,1.135676e+01,-5.044050e+01,4.071686e+01,-3.908375e+01,1.252390e+02,1.255128e+02,1.306656e+02,1.737047e-03,1.864987e-02,9.299110e-02}
,{7.282608e+02,2.465080e-01,128,126,130,1.115511e+01,-5.023954e+01,4.071686e+01,-3.908443e+01,1.279754e+02,1.253906e+02,1.306576e+02,1.414813e-02,-1.569005e-02,9.447191e-02}
,{7.552169e+02,1.346774e-01,128,128,129,1.056330e+01,-4.964698e+01,4.071686e+01,-3.908368e+01,1.279465e+02,1.279328e+02,1.293127e+02,-5.229009e-03,-1.698397e-02,9.401834e-02}
,{7.907990e+02,1.165528e-01,129,126,126,1.097997e+01,-5.006007e+01,4.071686e+01,-3.908010e+01,1.293245e+02,1.251012e+02,1.253090e+02,-6.979345e-03,-3.437715e-02,9.398770e-02}
,{8.118248e+02,1.406418e-01,129,130,126,1.045144e+01,-4.953317e+01,4.071686e+01,-3.908173e+01,1.293525e+02,1.305932e+02,1.254482e+02,-1.097498e-03,1.700693e-02,9.440038e-02}
,{8.320419e+02,1.178933e-01,128,127,130,1.086324e+01,-4.994564e+01,4.071686e+01,-3.908241e+01,1.282370e+02,1.266165e+02,1.305208e+02,-5.836701e-03,3.684602e-03,9.452752e-02}
,{8.522590e+02,1.658218e-01,129,128,127,1.080113e+01,-4.988399e+01,4.071686e+01,-3.908286e+01,1.294586e+02,1.278877e+02,1.264886e+02,-7.734270e-03,-1.221735e-02,9.304517e-02}
,{8.760141e+02,1.630474e-01,127,128,128,1.083093e+01,-4.991246e+01,4.071686e+01,-3.908154e+01,1.268685e+02,1.279544e+02,1.280984e+02,2.211888e-02,8.048071e-03,9.527460e-02}
