{{0.000000e+00,0.000000e+00,0,0,0,3.669969e+01,-1.653549e+02,6.626557e+01,-1.286552e+02}
,{7.415100e+01,2.536298e-01,256,259,249,3.646868e+01,-1.691445e+02,6.626557e+01,-1.326758e+02}
,{1.488006e+02,3.471242e-01,258,256,258,3.507489e+01,-1.676222e+02,6.626557e+01,-1.325473e+02}
,{2.244967e+02,3.537634e-01,258,256,258,3.684145e+01,-1.690210e+02,6.626557e+01,-1.321795e+02}
,{2.871572e+02,3.114084e-01,254,261,261,3.625334e+01,-1.682551e+02,6.626557e+01,-1.320018e+02}
,{3.208671e+02,3.588930e-01,255,253,254,3.589386e+01,-1.678807e+02,6.626557e+01,-1.319869e+02}
,{3.895182e+02,1.705496e-01,256,250,254,3.630768e+01,-1.682184e+02,6.626557e+01,-1.319107e+02}
,{4.581693e+02,2.336998e-01,263,264,257,3.745590e+01,-1.693017e+02,6.626557e+01,-1.318458e+02}
,{5.268203e+02,2.443690e-01,257,254,254,3.627233e+01,-1.680493e+02,6.626557e+01,-1.317770e+02}
,{5.805055e+02,4.435845e-01,257,257,256,3.606963e+01,-1.678084e+02,6.626557e+01,-1.317387e+02}
,{6.053426e+02,5.045394e-01,255,258,256,3.637326e+01,-1.681115e+02,6.626557e+01,-1.317383e+02}
,{6.453672e+02,3.036295e-01,251,253,257,3.731362e+01,-1.687826e+02,6.626557e+01,-1.314689e+02}
,{7.077812e+02,2.735165e-01,261,258,256,3.745699e+01,-1.686638e+02,6.626557e+01,-1.312068e+02}
,{7.185426e+02,6.574870e-01,256,259,255,3.750566e+01,-1.687124e+02,6.626557e+01,-1.312067e+02}
,{7.516689e+02,3.487145e-01,258,256,257,3.695504e+01,-1.680489e+02,6.626557e+01,-1.310938e+02}
,{8.027015e+02,2.664504e-01,254,252,264,3.761944e+01,-1.685636e+02,6.626557e+01,-1.309442e+02}
,{8.144911e+02,2.227786e-01,253,256,260,3.767793e+01,-1.686217e+02,6.626557e+01,-1.309438e+02}
,{8.863367e+02,3.137180e-01,258,260,253,3.764089e+01,-1.684647e+02,6.626557e+01,-1.308238e+02}
,{9.597254e+02,6.745464e-01,255,254,258,3.758143e+01,-1.682859e+02,6.626557e+01,-1.307045e+02}
,{1.030802e+03,1.747723e-01,260,263,254,3.779315e+01,-1.682411e+02,6.626557e+01,-1.304479e+02}
,{1.050260e+03,3.537850e-01,255,258,250,3.682679e+01,-1.672462e+02,6.626557e+01,-1.304195e+02}
,{1.084504e+03,3.334386e-01,254,258,252,3.825534e+01,-1.685384e+02,6.626557e+01,-1.302831e+02}
,{1.138157e+03,1.409273e-01,257,264,258,3.721572e+01,-1.673537e+02,6.626557e+01,-1.301379e+02}
,{1.203809e+03,2.841151e-01,257,256,258,3.801912e+01,-1.680998e+02,6.626557e+01,-1.300807e+02}
,{1.269461e+03,3.357188e-01,256,257,258,3.892940e+01,-1.689528e+02,6.626557e+01,-1.300234e+02}
,{1.335112e+03,4.381994e-01,254,258,255,3.792651e+01,-1.678867e+02,6.626557e+01,-1.299602e+02}
,{1.400647e+03,4.900224e-01,257,256,255,3.941162e+01,-1.690525e+02,6.626557e+01,-1.296409e+02}
,{1.460560e+03,4.625540e-01,259,253,256,3.853411e+01,-1.680562e+02,6.626557e+01,-1.295221e+02}
,{1.533868e+03,3.819625e-01,256,258,255,3.788092e+01,-1.672700e+02,6.626557e+01,-1.293891e+02}
,{1.560651e+03,4.048392e-01,256,256,259,3.839542e+01,-1.677713e+02,6.626557e+01,-1.293759e+02}
,{1.579052e+03,5.106216e-01,256,257,255,3.885119e+01,-1.682267e+02,6.626557e+01,-1.293755e+02}
,{1.591101e+03,3.929056e-01,257,258,255,3.955015e+01,-1.689258e+02,6.626557e+01,-1.293756e+02}
,{1.606794e+03,3.843571e-01,257,253,257,3.925964e+01,-1.686350e+02,6.626557e+01,-1.293754e+02}
,{1.618635e+03,5.158704e-01,256,254,257,3.916524e+01,-1.685412e+02,6.626557e+01,-1.293759e+02}
,{1.651314e+03,6.969127e-01,257,258,255,3.976682e+01,-1.690263e+02,6.626557e+01,-1.292595e+02}
,{1.715270e+03,2.717806e-01,258,262,254,3.997887e+01,-1.690267e+02,6.626557e+01,-1.290478e+02}
,{1.790153e+03,4.265428e-01,254,254,258,3.978352e+01,-1.686663e+02,6.626557e+01,-1.288828e+02}
,{1.843254e+03,5.757690e-01,256,255,258,3.890140e+01,-1.675027e+02,6.626557e+01,-1.286013e+02}
,{1.868303e+03,3.596476e-01,257,258,256,3.922658e+01,-1.678285e+02,6.626557e+01,-1.286019e+02}
,{1.889989e+03,4.102710e-01,255,256,255,3.934109e+01,-1.679418e+02,6.626557e+01,-1.286007e+02}
,{1.907598e+03,6.038863e-01,257,253,258,3.944564e+01,-1.680462e+02,6.626557e+01,-1.286005e+02}
,
