{{0.000000,1.591547e-01,128,129,128,2.672306e+01,0.000000e+00,6.550095e+01,3.228464e+00,128,128,127,1.201261e+00,0.000000e+00,3.710731e+02,2.792432e+01,1.279561e+02,1.294189e+02,1.280370e+02,-1.400390e-03,-1.614395e-03,9.413318e-02,1.280364e+02,1.280042e+02,1.266327e+02,-9.172391e-01,-4.014469e-01,7.967177e+00}
,{5.029331e+01,1.217528e-01,128,130,129,2.390891e+01,-1.935210e+01,6.550095e+01,3.425752e+00,128,128,127,1.194588e+00,-1.172726e+02,3.710731e+02,-1.115212e+02,1.282366e+02,1.304138e+02,1.293716e+02,1.065877e-02,-4.911142e-03,9.450842e-02,1.280378e+02,1.280067e+02,1.266359e+02,-3.648818e+00,-3.425953e+00,9.422257e+00}
,{1.245942e+02,8.037038e-02,132,129,133,2.363370e+01,-1.911745e+01,6.550095e+01,3.725978e+00,128,128,127,1.194675e+00,-1.170616e+02,3.710731e+02,-1.113507e+02,1.332598e+02,1.293355e+02,1.346487e+02,-2.257531e-03,7.298197e-03,9.543034e-02,1.280392e+02,1.280065e+02,1.266383e+02,-2.932188e+00,-2.729353e+00,9.429603e+00}
,{1.483704e+02,1.195460e-01,129,131,128,2.460478e+01,-1.966926e+01,6.550095e+01,3.197150e+00,128,128,127,1.196458e+00,-1.174648e+02,3.710731e+02,-1.113328e+02,1.293296e+02,1.319007e+02,1.283978e+02,-1.551927e-02,1.359751e-02,9.466786e-02,1.280423e+02,1.280095e+02,1.266396e+02,-3.325141e+00,-4.215156e+00,9.425109e+00}
,{1.738185e+02,1.060249e-01,135,123,129,2.439585e+01,-1.955845e+01,6.550095e+01,2.811555e+00,128,128,127,1.193562e+00,-1.173656e+02,3.710731e+02,-1.113347e+02,1.370898e+02,1.208883e+02,1.293868e+02,-1.122833e-02,1.914420e-02,9.367958e-02,1.280413e+02,1.280079e+02,1.266384e+02,-3.290254e+00,-2.090123e+00,9.425480e+00}
,{2.173506e+02,1.874142e-01,129,125,126,2.462896e+01,-1.967019e+01,6.550095e+01,3.485677e+00,128,128,127,1.195574e+00,-1.173867e+02,3.710731e+02,-1.112323e+02,1.293914e+02,1.237491e+02,1.252942e+02,9.256247e-04,1.095586e-02,9.472093e-02,1.280400e+02,1.280050e+02,1.266392e+02,-2.580616e+00,-3.539935e+00,9.422527e+00}
,{2.779002e+02,1.268867e-01,127,127,126,2.423943e+01,-1.937878e+01,6.550095e+01,3.351136e+00,128,128,127,1.194524e+00,-1.171555e+02,3.710731e+02,-1.111003e+02,1.266010e+02,1.266775e+02,1.253054e+02,-7.913670e-03,2.175520e-02,9.486117e-02,1.280381e+02,1.280044e+02,1.266386e+02,-3.914814e+00,-1.532358e+00,9.423872e+00}
,{3.149023e+02,1.589863e-01,126,132,128,2.497653e+01,-1.981654e+01,6.550095e+01,3.340285e+00,128,128,127,1.198001e+00,-1.174496e+02,3.710731e+02,-1.110916e+02,1.253492e+02,1.329046e+02,1.279943e+02,1.369992e-02,2.870518e-03,9.424319e-02,1.280369e+02,1.280062e+02,1.266397e+02,-3.931701e+00,-1.238131e+00,9.426671e+00}
,{3.852571e+02,1.063890e-01,125,130,127,2.406558e+01,-1.923292e+01,6.550095e+01,3.487563e+00,128,128,127,1.195918e+00,-1.170131e+02,3.710731e+02,-1.109845e+02,1.239553e+02,1.305952e+02,1.265590e+02,-9.016065e-03,3.588347e-03,9.492435e-02,1.280388e+02,1.280092e+02,1.266391e+02,-2.770445e+00,-3.846013e+00,9.423608e+00}
,{4.553733e+02,1.539954e-01,130,126,129,2.411002e+01,-1.922774e+01,6.550095e+01,3.377013e+00,128,128,127,1.195234e+00,-1.169679e+02,3.710731e+02,-1.108903e+02,1.304773e+02,1.252857e+02,1.295365e+02,5.252552e-03,-2.561309e-02,9.427675e-02,1.280399e+02,1.280057e+02,1.266381e+02,-2.851965e+00,-2.656267e+00,9.424172e+00}
,{4.911469e+02,1.158228e-01,127,130,126,2.462613e+01,-1.951581e+01,6.550095e+01,3.203831e+00,128,128,127,1.197734e+00,-1.172052e+02,3.710731e+02,-1.108971e+02,1.266038e+02,1.307944e+02,1.252843e+02,-9.950249e-03,1.510916e-02,9.507135e-02,1.280410e+02,1.280059e+02,1.266380e+02,-2.740032e+00,-1.216089e+00,9.426149e+00}
,{5.186925e+02,9.604394e-02,128,132,128,2.466128e+01,-1.954891e+01,6.550095e+01,3.305268e+00,128,128,127,1.195092e+00,-1.171870e+02,3.710731e+02,-1.108795e+02,1.282718e+02,1.330934e+02,1.279297e+02,-2.094071e-02,9.147730e-03,9.513070e-02,1.280397e+02,1.280052e+02,1.266383e+02,-3.574804e+00,-2.935591e+00,9.427632e+00}
,{5.541084e+02,7.732394e-02,127,133,128,2.436087e+01,-1.936204e+01,6.550095e+01,3.351976e+00,128,128,127,1.194455e+00,-1.170733e+02,3.710731e+02,-1.108800e+02,1.267206e+02,1.343926e+02,1.282067e+02,1.319078e-02,-1.802534e-02,9.430238e-02,1.280402e+02,1.280046e+02,1.266383e+02,-1.620884e+00,-2.787986e+00,9.424740e+00}
,{5.719951e+02,1.420812e-01,125,130,127,2.452575e+01,-1.946515e+01,6.550095e+01,2.999136e+00,128,128,127,1.193594e+00,-1.171414e+02,3.710731e+02,-1.108872e+02,1.237866e+02,1.305357e+02,1.265477e+02,7.363207e-03,7.391501e-03,9.444161e-02,1.280402e+02,1.280027e+02,1.266375e+02,-2.562100e+00,-2.515049e+00,9.422847e+00}
,{5.922072e+02,8.638642e-02,131,126,125,2.379167e+01,-1.903786e+01,6.550095e+01,3.035853e+00,128,128,127,1.194483e+00,-1.168316e+02,3.710731e+02,-1.108833e+02,1.316938e+02,1.252316e+02,1.240402e+02,-6.180486e-03,5.326023e-03,9.273865e-02,1.280405e+02,1.280029e+02,1.266387e+02,-2.618805e+00,-3.782081e+00,9.423078e+00}
,{6.129559e+02,1.259400e-01,131,126,131,2.434488e+01,-1.939811e+01,6.550095e+01,3.132987e+00,128,128,127,1.196182e+00,-1.170287e+02,3.710731e+02,-1.108858e+02,1.314715e+02,1.252464e+02,1.319435e+02,8.250217e-04,1.845295e-03,9.316847e-02,1.280404e+02,1.280026e+02,1.266400e+02,-3.466246e+00,-4.040615e+00,9.422791e+00}
,{6.308427e+02,1.102739e-01,126,130,121,2.451874e+01,-1.948287e+01,6.550095e+01,3.213723e+00,128,128,127,1.196787e+00,-1.171221e+02,3.710731e+02,-1.108895e+02,1.251383e+02,1.305819e+02,1.186476e+02,-1.016012e-02,-1.946618e-02,9.450295e-02,1.280407e+02,1.280025e+02,1.266396e+02,-3.590428e+00,-4.070797e+00,9.421988e+00}
,{6.487295e+02,1.070111e-01,124,129,131,2.410940e+01,-1.922187e+01,6.550095e+01,2.924103e+00,128,128,127,1.195128e+00,-1.169684e+02,3.710731e+02,-1.108858e+02,1.226146e+02,1.293687e+02,1.320045e+02,-1.660489e-02,1.005202e-02,9.426236e-02,1.280419e+02,1.280035e+02,1.266395e+02,-2.746849e+00,-4.328354e+00,9.422951e+00}
,{6.721612e+02,1.323781e-01,128,130,129,2.428439e+01,-1.931783e+01,6.550095e+01,3.065579e+00,128,128,127,1.195777e+00,-1.170540e+02,3.710731e+02,-1.108916e+02,1.279047e+02,1.306719e+02,1.292455e+02,6.697969e-03,7.779763e-04,9.396384e-02,1.280417e+02,1.280033e+02,1.266395e+02,-3.703659e+00,-3.417299e+00,9.426166e+00}
,{7.228904e+02,1.543358e-01,128,129,131,2.435383e+01,-1.931771e+01,6.550095e+01,2.117793e+00,128,128,127,1.195195e+00,-1.169785e+02,3.710731e+02,-1.107472e+02,1.282700e+02,1.290823e+02,1.320499e+02,1.073270e-02,9.606871e-03,9.426003e-02,1.280411e+02,1.280054e+02,1.266385e+02,-2.618297e+00,-3.371850e+00,9.426763e+00}
